нежёстким	2	не жёстким	1	тамахлъизабизе:senses[0].text:смягчать, смягчить; размягчать, размягчить; (с)делать мягким, нежёстким || тамахлъизе:senses[0].text:смягчаться, смягчиться; размягчатья, размягчиться; становиться, стать мягким, нежёстким
неждано	2	нежданно	1	лъачӏого:senses[1].text:нечаянно, невзначай, ненароком, вслепую; неждано-негадано || лъачӏого:senses[1].examples[0].ru:неждано-негадано, приехал отец, который считался без вести пропавшим на войне
негордый	2	не гордый	1	чӏухӏа-къули:senses[0].examples[0].ru:негордый || чӏухӏи:senses[2].examples[1].ru:негордый
наибство	2	таинство	2	наиблъи:senses[0].text:должность наиба, наибство || наиблъи:senses[1].text:наибство
надсмехаться	2	насмехаться	1	квегӏса:senses[0].examples[1].ru:обмануть; надсмехаться || тӏад:senses[0].examples[20].ru:надсмехаться над кем-либо, поднимать на смех, прохаживаться на чей-либо счёт; дразнить кого-либо
навису	2	навис	1	бал:senses[1].examples[2].ru:быть навису; висеть на острие ножа || гьетӏ:senses[0].text:деталь с крывым концом, надеваемая на остриё веретена при кручении ниток навису
набрасиваться	2	набрасываться	1	гъанчдезе:senses[2].text:грубить; сквернословить; ругаться, браниться; накричать, набрасиваться с руганью; зубоскалить || тӏадекӏанцӏизе:senses[0].text:набрасиваться, набросаться; накидываться, накинуться; налетать, налететь
мятлик	2	мят лик	1	нихьвахер:senses[0].text:мятлик || сусур:senses[0].text:овсюг; мятлик; костерь
мылостыню	2	милостыню	1	бахъизе:senses[27].examples[0].ru:отделить мылостыню || гьаризе#1:senses[1].text:просить мылостыню, подаяние
мылостиню	2	милостыню	2	къакъуцӏ:senses[1].comment:раздают в пятницу как мылостиню || къо:senses[4].examples[3].ru:да воздастся тебе [Аллахом] за перенёсшие трудности [в пути], и те лепёшки, чем ты питался, посчитает за мылостиню от себя же
многожды	2	многажды	1	гӏемерцӏул:senses[0].text:часто, многожды || чанго:senses[0].examples[0].ru:несколько раз, многожды
мехди	2	мехи	1	магьди:senses[0].text:мехди, мессия || магьди:senses[0].comment:по мусульманским верованиям, ближе к концу света на земле появится антихрист — тажжал, а против него выступит мессия — мехди, который укажет правоверным мусульманам праведный путь
междуусобица	2	междоусобица	1	кьал:senses[0].text:война; междуусобица || кьал:senses[0].examples[1].ru:разразилась междуусобица
малоурожайность	2	мало урожайность	1	пихъикълъи:senses[0].text:малоурожайность — о фруктах || рижаликълъи:senses[1].text:малоурожайность; неплодородность
малокушающий	2	мало кушающий	1	кваникъаб:senses[0].text:безаппетитный, малокушающий || кваникъаб:senses[0].examples[0].ru:малокушающий ребёнок
ликпункт	2	лик пункт	1	ликпункт:senses[0].text:ликпункт (ликвидационный пункт), пункт по ликвидаци неграмотности || ликпункт:senses[0].examples[1].ru:в ликпункт ходили и пожилые люди
лакцы	2	ларцы	1	лакал:senses[0].text:лакцы || тумал:senses[0].text:лакцы
къоно	2	кимоно	2	панно:senses[1].text:накъиш-сурат тӏад гьабураб ва сверун рамка бугеб къоно || планшет:senses[0].text:планшет (1. тӏад карта щула гьабулеб хъарщи, къоно
крылишко	2	крылышко	1	кваркьи:senses[0].text:крыло, крылишко || кваркьи:senses[0].examples[4].ru:взять кого-либо под крылишко
кровохаркания	2	кровохарканья	1	би#1:senses[0].examples[15].ru:избить до кровохаркания || би#1:senses[0].examples[17].ru:избили до кровохаркания
кресало	2	кресло	1	цӏагӏел:senses[0].text:огниво, кресало || цӏагӏел-мачӏу:senses[0].text:принадлежности для кресала; кресало и кремень
кремнёвки	2	кремнёвый	2	буртӏин:senses[1].comment:которое носили на большом пальце для взвода курка и для заряжения кремнёвки || гӏинтӏахер:senses[0].examples[0].ru:затравка кремнёвки
краткошеий	2	короткошеий	2	горбокъаб:senses[0].text:краткошеий || горбокъаб:senses[0].examples[0].ru:краткошеий человек
карноухий	2	корноухий	1	гӏин:senses[0].examples[32].ru:карноухий волк || гӏин:senses[0].examples[33].ru:Скажите, матери моей, чтоб не плакала она; Не напрасно погиб карноухий волк!
кагътил	2	катил	2	пергамент:senses[0].text:пергамент (1. кагътил бакӏалда хӏалтӏизабулеб букӏараб, тӏад хъвадаризе къачӏараб къехь || пергамент:senses[1].text:хасаб кагътил сорт
изьян	2	изъян	1	мукъсанлъи:senses[2].text:недостаток, изьян, дефект; несовершенство, дефектность, недостаточность || мукъсанлъи:senses[2].examples[0].ru:изьян в работе
зурнача	2	зурна	2	къадахъан:senses[0].examples[3].comment:эти специалисты в горах имели частые заказы, ибо без зурнача не состоялась ни одна свадьба, а строительство домов всегда не прекращалась || сверухълъи:senses[1].examples[0].ru:в округе не найдёшь зурнача, лучше, чем Загид
зурнач	2	зурна	1	зурмихъан:senses[0].text:зурнист, зурнач. || къадахъан:senses[0].examples[3].ru:зурнач и каменщик не останутся голодными
заплесневать	2	заплесневеть	1	ккал:senses[0].examples[0].ru:покрыться плесенью, заплесневать || ккалазабизе:senses[0].text:понудительная форма дать заплесневать
замужная	2	замужняя	1	ригьин:senses[0].examples[4].ru:замужная || росасул:senses[1].examples[1].ru:мужняя жена, замужная женщина
жёлтоватый	2	желтоватый	1	гӏобилкьераб:senses[0].text:жёлтоватый || тӏогьилккараб:senses[0].examples[0].ru:жёлтоватая кожа; жёлтоватый фон
дьяволский	2	дьявольский	1	шайтӏанаб:senses[0].text:чертовский, дьяволский || шайтӏаналъул:senses[1].text:чертовский, бесовский, дьяволский
домотканная	2	домотканая	1	гӏарщ:senses[0].text:ременная верёвка, домотканная из шерсти длинная лента || къвал:senses[0].examples[0].ru:домотканная длинная лента для ношениия кувшина
доильник	2	дольник	1	гӏака:senses[0].examples[7].ru:доильник, подойник || гӏакабечӏчӏ:senses[0].text:доильник, подойник
длиношеий	2	длинношеий	1	габур:senses[0].examples[9].ru:с длинной шеей, длиношеий || габурхалат:senses[0].text:длиношеий человек
держидерево	2	держи дерево	1	гъарачихъан:senses[0].text:держидерево || гьетӏзаз:senses[0].text:держидерево
девятсот	2	девятисот	1	ичӏнусазаралда:senses[0].text:девятсот тысяч || ичӏнусазарго:senses[0].text:девятсот тысяч
даргинцев	2	виргинцев	2	даргиялъ:senses[0].text:у даргинцев || даргиялъ:senses[0].examples[0].ru:у даргинцев Мухтар провёл три года
громыханье	2	громыхание	1	гӏинкълъизабизе:senses[0].examples[0].ru:громыханье артиллерийского залпа оглушил солдата || дваргъи-гӏанхъи:senses[0].text:шум, грохот; грохотанье, громыханье
вышивальшица	2	вышивальщица	1	угьаризе:senses[0].examples[1].ru:моя сестра искусная вышивальшица || угьарухъан:senses[0].text:вышивальшица, мастерица вышивать
высячем	2	висячем	1	хьвагӏолеб:senses[1].examples[0].comment:о высячем мосте || хьвартӏезе:senses[0].examples[0].comment:о высячем мосте
вспылчивым	2	вспыльчивым	1	манзилкъокълъизе:senses[0].text:быть вспылчивым, раздражительным || хехдаризе:senses[0].text:горячиться; становиться, стать вспылчивым
восклиц	2	воск лиц	1	вай#1:senses[0].text:восклиц. междометие, выражающее вообще радость, удивление, восхищение, удовольствие, а иногда недоумение, усталость, страдание, сожаление или презрение, а также печаль, испуг); ах, ой, ох, ба || воре-гьа:senses[0].comment:восклиц.; выражающее предупреждение, также; вдохновляющее певца
взырая	2	взирая	1	гьумер:senses[5].examples[16].ru:взырая на лица || гьумер:senses[5].examples[17].ru:не взырая на лица
вертихвост	2	верти хвост	1	гьагула:senses[0].text:несерёзный человек; тот, кто делает глупости; глупец, олух; вертихвост и вертихвостка || гьобо:senses[0].examples[1].comment:вертихвост
вбродь	2	вброд	1	бахине#1:senses[3].text:переправляться, переправиться через что-либо; переходить, перейти, переезжать, переехать что-л, через что-либо; переходить, перейти вбродь || бахине#1:senses[3].examples[2].ru:перейти вбродь речку
буйволиха	2	буйволица	1	гамущ:senses[0].text:буйвол и буйволиха || ганщигӏака:senses[0].text:буйволиха
брюхан	2	брюха	1	чехькӏодо:senses[0].text:брюхан, пузан || чирмачехь:senses[0].text:пузан, брюхан; бочка-пузо
бровьях	2	бровях	1	кьенсер:senses[0].examples[6].ru:на лбу поле не посеешь, на бровьях сад не вырастишь || нодо:senses[0].examples[9].ru:на лбу поле не посеешь, на бровьях сад не вырастишь
ботишей	2	ботавшей	2	ботӏиш:senses[0].examples[0].comment:аварский аул Согратль славится мастерицами по изготовлению ботишей || ботӏиш:senses[0].examples[1].ru:приятних запах ботишей
беспредел	2	бес предел	1	гӏорхъи:senses[0].examples[15].ru:беспредел; эксцес || тӏасанборчӏи:senses[1].text:беспредел
бесконца	2	бес конца	1	хъвахъвадизе:senses[0].text:трогать чего-либо [бесконца] || хъвахъвадизе:senses[0].examples[0].ru:не разрешайте детям бесконца трогать телевизор
белокопытник	2	белок опытник	1	лълъелтӏамах:senses[0].text:белокопытник, калужница болотная || хӏаркуч:senses[0].text:белокопытник гибридный
аульчане	2	нальчане	2	авал#1:senses[0].examples[3].ru:не женись на той, о ком говорит мама [твоя], а женись на той, о ком говорят аульчане || напакъа:senses[0].examples[0].comment:учащимся примечетских школ аульчане выделяли продукты на пропитание
аульчан	2	нальчан	2	бугъизе:senses[0].comment:по аварскому обычаю прибывшего в аул человека, если у него нет родных или знакомых, власти аула устраивали на ночлег по строгой очерёдности в домах аульчан; отнюдь это не бросало тень на обычай гостеприимства, а наоборот выражает желание каждого иметь гостя, радоваться его посещением || эхебе:senses[1].examples[0].ru:вниз по реке спустилось стадо коров аульчан
аргамак	2	ар гамак	1	аргъумахъ:senses[0].text:аргамак || аргъумахъ:senses[0].examples[0].ru:Оседлай аргамак серебряным седлом
апплодисменты	2	аплодисменты	1	кьаби:senses[0].examples[0].ru:апплодисменты || хъат:senses[2].text:апплодисменты
апплодисментов	2	аплодисментов	1	хъат:senses[2].examples[2].ru:гул апплодисментов || хъат:senses[2].examples[3].ru:раздался гром апплодисментов
алычевое	2	алычовое	1	алчаялъул:senses[1].examples[0].ru:алычевое дерево || алчаялъул:senses[1].examples[1].ru:алычевое варенье
албухари	2	глухари	2	албухари:senses[0].text:албухари || албухари:senses[0].examples[0].ru:сушить албухари
Чаландар	2	Баланда	2	гьелго:senses[0].examples[1].ru:Чаландар женился на их же дочери || къавутӏа:senses[0].examples[0].ru:в ту ночь на стойбище отары Чаландар дежурил
Хабиб	2	Ухабин	2	азархана:senses[0].examples[1].ru:Хабиб уложил тёщу в больницу || хӏабиб:senses[1].text:Хабиб
Умахана	2	Ума хана	1	багӏаргӏаларча:senses[0].examples[0].ru:Умахана коня гнедого я увёл, В Тифлис и обратно съездил я на нём || ханлъи:senses[0].examples[0].ru:при хане Умахане; во время ханствования Умахана
Тагир	2	Тагил	1	тириго:senses[0].examples[1].ru:Тагир живо встал || тӏад:senses[0].examples[8].ru:Тагир пошёл наверх
Муслимат	2	Сублимат	2	гьединлъидалха:senses[0].examples[0].ru:Муслимат женщина хорошая, поэтому же её выбрали депутатом || ункъачо:senses[1].examples[0].ru:тётя Муслимат
Маржанат	2	Манганат	2	гӏедегӏизабизе:senses[0].examples[0].ru:Маржанат торопила сына в мечеть [на намаз] || меседу:senses[0].examples[1].ru:Этих девушек сотный командир Маржанат, Красавиц знаменосица Байгинат
Кулизан	2	Ку лизан	1	кидаго:senses[0].examples[1].ru:Кулизан всегда говорит одно и то же || трактористлъи:senses[0].examples[0].ru:Кулизан сорок лет работал трактористом
Касум	2	Кусам	2	гӏебу-рукӏкӏен:senses[0].examples[0].ru:взяв шило с иголкой, Касум начал чинить обувь || хӏама:senses[0].examples[8].ru:Касум отправился на базар, навьючив корзины на ишака
Зухра	2	Зубра	1	бокьизе:senses[2].examples[3].ru:Зухра полюбила Тахира || ва#1:senses[0].examples[1].ru:Тахир да Зухра
Вахид	2	Шахид	1	бегаризе:senses[0].examples[1].ru:Вахид пахал до изнеможения || калам#1:senses[0].examples[3].ru:Вахид подошёл, услышав наш разговор
Балхар	2	Балхаш	1	щагӏихъан:senses[0].examples[0].ru:Балхар — аул гончаров || щегӏ:senses[0].examples[0].comment:аул Балхар славится мастерицами гончарного дела, а мужчины в старину ездили по всему Дагестану продавать гончарные изделия
Байзат	2	Банзай	2	гӏисинккун:senses[0].examples[1].ru:Байзат тихо пела || квер:senses[0].examples[37].ru:Байзат держит в руках свой [головной] платок
Алмас	2	Алма	1	алмас:senses[3].text:Алмас || алмас:senses[4].examples[0].ru:[выдрать] как сидорову козу; как Алмас овцу
ярлыгу	1	ярлыку	1	тӏил:senses[3].examples[0].ru:уходить с работы; положить ярлыгу
яркозелёные	1	ярко зелёные	1	канчӏгӏурччинаб:senses[0].examples[0].ru:на деревьях с ветки на ветку летают яркозелёные попугаи
яркозелёном	1	ярко зелёном	1	канчӏгӏурччин:senses[0].text:в яркозелёном, светлозелёном цвете
яркожёлтое	1	ярко жёлтое	1	канчӏтӏогьилаб:senses[0].examples[0].ru:яркожёлтое платье
яркоголубом	1	ярко голубом	1	канчӏхъахӏил:senses[0].text:в яркоголубом, светлоголубом цвете
яркобурый	1	ярко бурый	1	чӏорбагӏараб:senses[0].text:яркокрасный; яркобурый
яркобурая	1	ярко бурая	1	чӏорбагӏараб:senses[0].examples[0].ru:из-под куста выбежала яркобурая лиса
явства	1	яства	1	тӏагӏам:senses[0].examples[1].ru:явства
юшан	1	южан	1	мегӏ#1:senses[0].text:полынь, юшан
югосславы	1	югославы	1	югославал:senses[0].text:югосславы
эщт	1	это	2	эщтӏезабизе:senses[0].text:от эщтӏезе
эспарцет	1	испаряет	2	кетузаз:senses[0].text:астрагал шестицветковый; эспарцет рогообразный
эпидемиологияб	1	эпидемиология	1	санэпидстанция:senses[0].comment:санитариябгун эпидемиологияб станция
эмпирее	1	эмпирике	2	гӏиллигун:senses[0].examples[0].ru:души святых праведников обитаются в эмпирее
эллегия	1	элегия	1	марсият:senses[0].text:эллегия
эксцес	1	эксцесс	1	гӏорхъи:senses[0].examples[15].ru:беспредел; эксцес
эксплуататорша	1	эксплуататора	1	зулмучӏужу:senses[0].text:притеснительница, угнетательнница, эксплуататорша.
экпрессивность	1	экспрессивность	1	ва#3:senses[0].comment:выражающее экпрессивность высказывания
щиб	1	щи	1	сундухъ:senses[0].text:от щиб, щал за что
щестикратно	1	десятикратно	2	анлъцӏул:senses[0].text:щестикратно, шесть раз
щербить	1	щерить	1	гажахинабизе:senses[0].text:(с)делать что-либо зубчатым; зубрить, зазубривать, тупить, щербить острие
щебнистый	1	щебенистый	1	чӏимиххӏалаб:senses[0].text:с избитком мелкого щебня, изобилующий щебнём; щебнистый
щебетуньи	1	щебетанье	2	чӏирчӏидиро:senses[0].examples[0].ru:как надоели мне эти щебетуньи
щавелём	1	щавелем	1	жух:senses[0].examples[0].ru:испечь пирожки со щавелём
шёлкопряд	1	шелкопряд	1	чилладул:senses[1].examples[4].ru:шёлкопряд
штыкоподобный	1	тыквоподобный	2	хеч:senses[0].examples[3].ru:острый; штыкоподобный
штукатурщик	1	штукатурящий	2	вохьарухъан:senses[0].text:белильщик, штукатурщик-маляр
шнурообразный	1	шарообразный	2	чӏоломахӏаб:senses[0].text:шнурообразный; узкодлинный
шмонать	1	шмон ать	1	чӏухь:senses[0].examples[0].ru:обыскивать, обыскать, произвести обыск; шмонать жаргон
школьеиков	1	школьников	1	радиопередача:senses[0].examples[0].ru:радиопередача для школьеиков
широковаты	1	широко ваты	1	гӏатӏид:senses[0].examples[3].ru:брюки тебе широковаты
шипеньем	1	шипением	1	ващиялда:senses[0].text:с шипеньем
шиколотки	1	щиколотки	1	махӏу:senses[0].comment:выше шиколотки до колена
шестнадьцать	1	шестнадцать	1	ункъцӏул:senses[0].examples[1].ru:четырежды четыре — шестнадьцать
шестицветковый	1	шести цветковый	1	кетузаз:senses[0].text:астрагал шестицветковый; эспарцет рогообразный
шестисоттысячный	1	шестисот тысячный	1	анлънусазарабилеб:senses[0].text:шестисоттысячный
шестидесятитысячный	1	шести десятитысячный	1	лъабкъоазарабилеб:senses[0].text:шестидесятитысячный
шерстобитов	1	шерстобитом	1	денгъелабутӏ:senses[0].text:лук (у шерстобитов), трепалка шерсти
шаховать	1	шахов ать	1	шах:senses[0].examples[0].ru:объявить шах, шаховать
шафиитский	1	шиитский	2	шапигӏияб:senses[0].text:шафиитский
шафиитская	1	шиитская	2	шапигӏияб:senses[0].examples[0].ru:шафиитская школа в исламе
шаркание	1	шарканье	1	хъурщи#1:senses[2].text:шаркание
шариатского	1	азиатского	2	хӏукму:senses[0].examples[1].comment:шариатского судьи
шаралда	1	шарада	1	параллель:senses[1].text:дуниялалъул шаралда экваторалда бащадаб манзилалъул мухъ
шапочник	1	шляпочник	2	тӏагъур:senses[0].examples[24].ru:шапочник
шайтанов	1	шайтаном	1	шайтӏан:senses[0].examples[2].ru:свора шайтанов
чёрноокий	1	черноокий	1	бералчӏегӏер:senses[0].text:тот (та), у кого очи чёрные; чёрноокий и чёрноокая; чёрноглазый и чёрноглазая
чёрноокая	1	черноокая	1	бералчӏегӏер:senses[0].text:тот (та), у кого очи чёрные; чёрноокий и чёрноокая; чёрноглазый и чёрноглазая
чёрнокосая	1	чёрно косая	1	гъалалчӏегӏер:senses[0].text:чёрноволосая; чёрнокосая
чёрноземе	1	черноземе	1	чӏегӏерракь:senses[0].examples[0].ru:сеять пшеницу на чёрноземе
чёрнозем	1	чернозем	1	чӏегӏерракь:senses[0].text:чёрнозем
чёрноглазый	1	черноглазый	1	бералчӏегӏер:senses[0].text:тот (та), у кого очи чёрные; чёрноокий и чёрноокая; чёрноглазый и чёрноглазая
чёрноглазая	1	черноглазая	1	бералчӏегӏер:senses[0].text:тот (та), у кого очи чёрные; чёрноокий и чёрноокая; чёрноглазый и чёрноглазая
чёрноволосая	1	черноволосая	1	гъалалчӏегӏер:senses[0].text:чёрноволосая; чёрнокосая
чутьистая	1	чуть истая	1	махӏбач:senses[0].text:чутьистая собака, охотничья собака; легавая
чуреки	1	чурки	1	черек#2:senses[0].examples[2].ru:надевать чуреки
чрезвичайно	1	чрезвычайно	1	гӏажаибго:senses[2].text:чрезвичайно, исключительно, очень сильно
чонгуру	1	кенгуру	2	базе:senses[15].examples[4].ru:прикрепить струны к чонгуру
чобочине	1	обочине	1	чобочараб:senses[0].text:от чобочине
чешуями	1	чешуя ми	1	тегьизе:senses[1].examples[0].ru:подпочвенная соль выступает наружу белыми чешуями
четырёхсоттысячный	1	четырёхсот тысячный	1	ункънусазарабилеб:senses[0].text:четырёхсоттысячный
четырёхсотграммовая	1	четырёхсот граммовая	1	гилавка:senses[1].examples[1].ru:четырёхсотграммовая банка
четверёньках	1	четвереньках	1	хъурщизе:senses[0].examples[0].ru:ползать на четверёньках
челядинец	1	челядине	1	чукъа:senses[0].text:челядинец, телохранитель; нукер
чвахи	1	свахи	1	символизм:senses[0].comment:литературияб чвахи
чахъу	1	чахну	1	мегӏер-гӏалах:senses[0].examples[2].comment:'чахъу' овца
чахоточник	1	чахоточный	2	гьуэр:senses[0].examples[1].ru:человек с больними лёгкими; туберкулёзник, чахоточник
чауша	1	чаша	1	гӏеллъи:senses[0].text:работа, должность чауша, глашатая, сельского исполнителя
чатица	1	чтица	1	гьеле:senses[0].comment:чатица указательное (местоимение), обычно употребляется в отношении того, что (или; кто) находится вблизи к собеседнику
чарыков	1	арыков	1	дулагъал:senses[0].comment:носят поверх чарыков
чанчур	1	чан чур	1	чӏанчӏур:senses[0].text:чанчур
чабановать	1	чабанов ать	1	гӏиявехьлъи:senses[0].examples[0].ru:работать чабаном, чабановать
чабанить	1	табанить	1	вехьлъи:senses[0].examples[0].ru:чабанить, чабанствовать; пастушить; пасти скот
цинтварная	1	цитварная	1	цунлърул:senses[0].examples[0].ru:полынь цинтварная
церкьовь	1	церковь	1	гьатӏан#1:senses[0].text:часовня, церкьовь
целессобразный	1	целесообразный	1	маслахӏатаб:senses[0].text:целессобразный
цаби	1	цари	1	мокъ:senses[1].examples[2].comment:цаби зубы
хьитал	1	итал	2	ортопедиялъул:senses[1].examples[0].comment:масала, хӏатӏазе сакъат бугезе хьитал гьарулеб
хункера	1	бункера	1	исламалъул:senses[1].examples[2].comment:титул турецкого хункера
хункер	1	бункер	1	хункар:senses[0].text:хункер
хрометь	1	охрометь	1	рекълъизе:senses[0].text:(о)хрометь, быть, стать хромым; прихрамывать, припадать на ногу
хребтина	1	хребта	2	мугъ:senses[1].text:хребет, хребтина
хояйка	1	хозяйка	1	бетӏергьанчӏужу:senses[0].text:хояйка, владелица кого-чего-либо
хочеться	1	хочется	1	ракӏбатизабизе:senses[0].examples[0].ru:мне хочеться поднять его настроение; хочется его развеселить
хорошосложенный	1	хорошо сложенный	1	багъилаб:senses[1].text:хорошосложенный
хорошосложенная	1	хорошо сложенная	1	багъилаб:senses[1].examples[0].ru:хорошосложенная фигура
хомутина	1	хомутика	1	хамут:senses[0].examples[2].ru:хомутина
холщина	1	холина	1	хӏебет:senses[0].text:холст, холщина; льняная ткань
холщевый	1	холщовый	1	хӏебтил:senses[1].text:холщевый, холстинный
холщевой	1	холщовой	1	хӏебтил:senses[1].examples[1].ru:холщевой мешок
холщевое	1	холщовое	1	хӏебтил:senses[1].examples[0].ru:холщевое платье
хилеть	1	хиреть	1	нахъеккезе:senses[1].text:(за)чахнуть, хилеть
хиджры	1	хитры	2	исламияб:senses[0].examples[0].ru:исламское летоисчисление; летоисчисление хиджры
хиджре	1	химере	2	гьижра:senses[0].examples[0].ru:летоисчисление по хиджре
хиджра	1	хибара	2	гьижра:senses[0].text:хиджра
хевсуры	1	мессуры	2	хевсурал:senses[0].text:хевсуры
хвощевая	1	хвощовая	1	лъалу:senses[0].text:тис; кузьмичева трава, эфедра хвощевая
хасандалу	1	ха сандалу	1	хӏасандала:senses[0].examples[0].ru:играть в хасандалу
ханствования	1	царствования	2	ханлъи:senses[0].examples[0].ru:при хане Умахане; во время ханствования Умахана
хадисы	1	хасиды	2	авараг:senses[0].examples[5].ru:хадисы пророка
хадатайству	1	ходатайству	1	тӏалабалда:senses[0].examples[2].ru:по хадатайству
фтомонтаж	1	фотомонтаж	1	фотомонтаж:senses[0].text:фтомонтаж
фруктовоконсервный	1	фруктово консервный	1	завод:senses[0].examples[0].ru:фруктовоконсервный завод
фотодокумент	1	фото документ	1	фотодокумент:senses[0].text:фотодокумент
финнский	1	финский	1	финназул:senses[1].text:финнский
физическияб	1	физический	2	физкультура:senses[0].comment:физическияб культура
фиговвый	1	фиговый	1	инжиралъул:senses[1].text:фиговвый
фарсахов	1	фарс ахов	1	парсахъ:senses[0].examples[0].ru:на расстоянии пяти фарсахов
учредителььный	1	учредительный	1	гӏуцӏиялъулаб:senses[1].text:учредителььный
ученьшить	1	уменьшить	1	тӏадагьлъизабизе:senses[0].examples[0].ru:ученьшить вес ноши, облегчить ношу
уцмий	1	луцкий	2	уцуми:senses[0].text:уцмий
уцеление	1	целение	1	хвасарлъи:senses[1].text:спасение, освобождение; уцеление
утятник	1	утятниц	1	хъарчигъа:senses[0].text:ястреб-утятник
утяжеляться	1	утяжелять	2	бакӏлъизе:senses[0].text:(о)тяжелеть, потяжелеть; утяжеляться, утяжелиться; грузнеть; становиться тяжёлым, увесистым, грузным
утончить	1	уточнить	2	тӏеренлъизабизе:senses[0].text:(с)делать тонким или тоньше; (у)тончать, утончить что-либо; истончать
утончание	1	утончение	1	тӏеренлъи:senses[1].text:утончание
утолститься	1	утолиться	2	бицалъизе:senses[0].text:утолщаться, утолститься; становиться, стать толстым или толще; уплотняться, уплотниться, становиться, стать плотным или плотнее; полнеть, ожиреть
утихание	1	утирание	1	секьи:senses[1].text:стихание, утихание
услшыт	1	услышат	2	дугӏа:senses[0].examples[2].ru:да услшыт [Аллах] молитву
усилять	1	усилят	1	багӏаризабизе:senses[1].text:усилять, усилить, интенсифицировать; работать, действовать энергично
урмат	1	урчат	1	пантеон:senses[0].text:пантеон (1. хӏурмат бугел машгьурал гӏадамал рукъарал хабзал
упрямость	1	упрям ость	1	гӏамаликълъи:senses[1].text:своенравие, упрямость; капризность; строптивость
унтверсал	1	универсал	1	универсал:senses[0].text:унтверсал
уничижиться	1	уничтожиться	2	хӏакъирлъизе:senses[0].text:быть, стать презренным, подлым, ничтожным; уничижиться перед кем-либо
униние	1	уныние	1	тӏатӏала:senses[0].examples[8].ru:сильно ослабиться, пасть в униние, падать духом
уменьшитсья	1	уменьшится	1	мигьлъизе:senses[0].text:уменьшаться, уменьшитсья; убавляться, убавиться; всхлипывать; поплакнуть
улыцы	1	улицы	1	къотӏноб:senses[0].examples[6].ru:с улыцы был слишен какой-то голос
узкодлинный	1	узко длинный	1	чӏоломахӏаб:senses[0].text:шнурообразный; узкодлинный
уздень	1	уз день	1	узден:senses[0].text:уздень, независимый от феодала крестьянин, свободный крестьянин
уздене	1	узде не	1	лагъ:senses[0].examples[1].comment:об уздене
уженщин	1	женщин	1	бер#1:senses[0].text:глаз, око; чего-либо; свет очей; свет очей; умереть; сна кого-что-либо(древниеаварцы верили тому, что дёргание век правого глаза у мужчин, левого — уженщин ко злу, а если наоборот, то к добру)на ком-либо бранное слово, выражение в переносном значении ласкательная (форма) чьих-либо ласкательная (форма) пословица поговорка поговорка загадкацӏаддождьбранное слово, выражение в переносном значении бранное слово, выражение поговорка бранное слово, выражение буквально в переносном значении(отгнева)в переносном значении
угольях	1	угорьях	1	ракъдада:senses[0].examples[2].ru:сам не свой; как на горячих угольях; словно рыба, выброшенная на сушу
угнетеие	1	угнетение	1	зулмучилъи:senses[0].text:притеснеие, насилие, угнетеие, гнет; тирания, эксплуатация, деспотизм
углеродги	1	углерод	2	углевод:senses[0].comment:углеродги, кислородги, водородги жубараб вещество
уволнять	1	увольнять	1	бахъизе:senses[15].text:уволнять, уволить, снимать, снять, освобождать, освободить
увлечся	1	увлечься	1	хабар:senses[1].examples[12].ru:заговорится, увлечся беседой, тянуть волынку; удлинить разговор
убъёт	1	убьёт	1	рукӏниб:senses[0].examples[0].ru:рыча в логове, лев не убъёт дычь, находящуюся на горе
уазик	1	тазик	1	уазик:senses[0].text:уазик
тёмнокоричневый	1	тёмно коричневый	1	сурмияб:senses[0].text:коричневый, тёмнокоричневый; коричневого, тёмнокоричневого цвета
тёмноватый	1	темноватый	1	бецӏккараб:senses[0].text:тёмноватый, мрачноватый
тёмлый	1	тёмный	1	додинабго:senses[0].examples[1].ru:вчера был тёмлый день, такой же день и сегодня
тяжёлейший	1	тяжелейший	1	анкьбекараб:senses[0].text:тяжёлейший, очень трудный
тяжолое	1	тяжелое	1	юргъан:senses[0].examples[0].ru:тяжолое стеганое одеяло
тюрмы	1	тюрьмы	1	бахъизе:senses[2].examples[3].ru:освободить (вытащить) из тюрмы
тысячекрасочный	1	тысяче красочный	1	азаркьераб:senses[0].text:тысячецветный, тысячекрасочный, пёстрый
тыквянка	1	тыквина	2	гунзари:senses[0].text:горлянка, тыквянка
тушинец	1	тушине	1	тушав:senses[0].text:тушинец
тухуме	1	тух уме	1	кьибил#3:senses[0].examples[3].ru:распри в тухуме
тунелле	1	туннеле	2	туннель:senses[0].examples[2].ru:в тунелле темно
тувинка	1	тувинца	1	тувинай:senses[0].text:тувинка
тубдиспансера	1	туб диспансера	1	тубдиспансер:senses[0].examples[0].ru:врач тубдиспансера
тубдиспансер	1	туб диспансер	1	тубдиспансер:senses[0].text:тубдиспансер
тридцатитысячный	1	тридцати тысячный	1	лъеберазарабилеб:senses[0].text:тридцатитысячный
тресканию	1	трескаю	2	кьватӏ-кьватӏизабизе:senses[0].text:способствовать тресканию
тренканию	1	трепанию	2	хъинтӏи-митӏир:senses[0].text:подражание бренчанию, тренканию струн
трахтаньем	1	барахтаньем	2	кьар-кьвариялда:senses[0].text:грохоча; с трескотней; с трахтаньем
трамлин	1	трамплин	1	трамплин:senses[0].examples[0].ru:лижный трамлин
